time,temperature_2m_max,precipitation_sum,windspeed_10m_max,city
2024-10-29,36.7,0.0,23.1,Mahajanga
2024-10-30,38.5,0.0,20.5,Mahajanga
2024-10-31,36.6,0.0,24.2,Mahajanga
2024-11-01,35.6,0.1,22.1,Mahajanga
2024-11-02,33.7,1.1,24.3,Mahajanga
2024-11-03,33.4,0.8,22.3,Mahajanga
2024-11-04,33.1,1.4,19.9,Mahajanga
2024-11-05,34.5,0.0,20.4,Mahajanga
2024-11-06,34.1,3.4,18.4,Mahajanga
2024-11-07,35.1,2.7,20.6,Mahajanga
2024-11-08,35.6,0.2,23.4,Mahajanga
2024-11-09,33.1,0.1,22.6,Mahajanga
2024-11-10,32.9,0.9,20.7,Mahajanga
2024-11-11,34.3,1.1,21.3,Mahajanga
2024-11-12,34.9,0.8,21.4,Mahajanga
2024-11-13,36.6,0.5,21.6,Mahajanga
2024-11-14,33.1,1.3,20.7,Mahajanga
2024-11-15,37.3,1.9,23.5,Mahajanga
2024-11-16,37.4,0.2,24.4,Mahajanga
2024-11-17,37.5,0.0,20.9,Mahajanga
2024-11-18,35.7,0.1,22.9,Mahajanga
2024-11-19,35.8,2.0,22.4,Mahajanga
2024-11-20,35.1,8.3,23.3,Mahajanga
2024-11-21,34.7,0.0,20.2,Mahajanga
2024-11-22,33.4,1.1,19.6,Mahajanga
2024-11-23,31.0,6.6,17.9,Mahajanga
2024-11-24,33.5,5.3,18.7,Mahajanga
2024-11-25,32.7,0.7,16.4,Mahajanga
2024-11-26,36.2,3.6,19.2,Mahajanga
2024-11-27,35.3,3.7,19.6,Mahajanga
2024-11-28,34.5,0.2,20.4,Mahajanga
2024-11-29,30.9,41.0,18.0,Mahajanga
2024-11-30,29.4,38.5,17.2,Mahajanga
2024-12-01,30.9,12.2,12.3,Mahajanga
2024-12-02,30.8,2.2,13.1,Mahajanga
2024-12-03,30.6,3.5,13.9,Mahajanga
2024-12-04,31.5,6.5,15.0,Mahajanga
2024-12-05,31.6,41.5,16.8,Mahajanga
2024-12-06,32.5,1.2,16.1,Mahajanga
2024-12-07,32.2,3.1,17.2,Mahajanga
2024-12-08,32.3,0.0,17.5,Mahajanga
2024-12-09,34.2,0.7,18.1,Mahajanga
2024-12-10,34.8,0.0,17.8,Mahajanga
2024-12-11,34.2,0.9,15.5,Mahajanga
2024-12-12,35.0,0.0,16.7,Mahajanga
2024-12-13,37.0,0.4,22.2,Mahajanga
2024-12-14,35.9,2.7,21.5,Mahajanga
2024-12-15,34.7,0.4,18.3,Mahajanga
2024-12-16,36.6,0.4,21.2,Mahajanga
2024-12-17,37.1,0.0,19.7,Mahajanga
2024-12-18,36.9,0.0,19.7,Mahajanga
2024-12-19,36.1,0.0,25.0,Mahajanga
2024-12-20,32.4,4.0,20.7,Mahajanga
2024-12-21,33.1,6.2,20.0,Mahajanga
2024-12-22,32.6,1.8,15.9,Mahajanga
2024-12-23,35.4,0.0,19.2,Mahajanga
2024-12-24,33.9,0.0,19.6,Mahajanga
2024-12-25,31.6,0.7,17.6,Mahajanga
2024-12-26,31.5,11.8,17.2,Mahajanga
2024-12-27,32.0,12.6,16.1,Mahajanga
2024-12-28,30.6,18.1,17.8,Mahajanga
2024-12-29,30.0,39.8,14.8,Mahajanga
2024-12-30,31.2,25.0,14.8,Mahajanga
2024-12-31,31.6,14.4,18.4,Mahajanga
2025-01-01,32.0,6.7,15.5,Mahajanga
2025-01-02,32.8,2.2,13.7,Mahajanga
2025-01-03,31.8,0.2,15.2,Mahajanga
2025-01-04,32.4,2.0,14.9,Mahajanga
2025-01-05,32.0,6.0,18.9,Mahajanga
2025-01-06,31.8,25.4,14.2,Mahajanga
2025-01-07,31.8,6.4,14.3,Mahajanga
2025-01-08,33.8,0.1,16.5,Mahajanga
2025-01-09,32.6,3.0,14.6,Mahajanga
2025-01-10,36.3,3.2,18.2,Mahajanga
2025-01-11,36.4,12.1,20.6,Mahajanga
2025-01-12,33.7,4.6,30.3,Mahajanga
2025-01-13,28.7,23.8,24.7,Mahajanga
2025-01-14,30.1,12.2,20.9,Mahajanga
2025-01-15,30.8,0.2,18.2,Mahajanga
2025-01-16,31.3,0.0,17.4,Mahajanga
2025-01-17,31.9,1.6,15.9,Mahajanga
2025-01-18,31.2,3.0,15.3,Mahajanga
2025-01-19,30.6,4.5,19.7,Mahajanga
2025-01-20,30.8,3.2,16.1,Mahajanga
2025-01-21,31.4,13.0,15.3,Mahajanga
2025-01-22,29.7,15.3,13.2,Mahajanga
2025-01-23,29.0,12.0,14.6,Mahajanga
2025-01-24,30.2,11.5,17.3,Mahajanga
2025-01-25,30.5,15.9,22.5,Mahajanga
2025-01-26,30.7,6.0,21.8,Mahajanga
2025-01-27,31.1,2.8,21.4,Mahajanga
2025-01-28,30.1,4.9,14.8,Mahajanga
2025-01-29,30.3,2.6,18.1,Mahajanga
2025-01-30,30.9,3.4,20.7,Mahajanga
2025-01-31,29.4,9.5,18.2,Mahajanga
2025-02-01,30.9,14.6,15.7,Mahajanga
2025-02-02,31.3,6.5,17.1,Mahajanga
2025-02-03,29.1,10.6,16.7,Mahajanga
2025-02-04,26.8,46.9,10.0,Mahajanga
2025-02-05,25.7,89.4,16.5,Mahajanga
2025-02-06,30.0,7.1,15.9,Mahajanga
2025-02-07,31.4,1.0,14.1,Mahajanga
2025-02-08,32.0,4.0,16.1,Mahajanga
2025-02-09,31.3,0.1,15.9,Mahajanga
2025-02-10,30.5,2.7,15.9,Mahajanga
2025-02-11,31.3,0.7,16.6,Mahajanga
2025-02-12,31.5,2.6,19.7,Mahajanga
2025-02-13,31.8,1.2,15.5,Mahajanga
2025-02-14,31.9,5.9,11.8,Mahajanga
2025-02-15,29.8,7.5,11.2,Mahajanga
2025-02-16,30.8,0.8,15.4,Mahajanga
2025-02-17,30.6,1.0,16.3,Mahajanga
2025-02-18,31.4,2.1,16.0,Mahajanga
2025-02-19,31.3,11.0,13.1,Mahajanga
2025-02-20,29.5,6.9,16.0,Mahajanga
2025-02-21,29.5,25.2,13.6,Mahajanga
2025-02-22,27.3,11.6,13.7,Mahajanga
2025-02-23,28.2,24.3,15.1,Mahajanga
2025-02-24,30.0,1.5,19.3,Mahajanga
2025-02-25,30.6,1.2,20.8,Mahajanga
2025-02-26,30.7,0.0,17.8,Mahajanga
2025-02-27,31.1,0.1,19.7,Mahajanga
2025-02-28,28.6,28.7,24.4,Mahajanga
2025-03-01,28.1,24.7,18.0,Mahajanga
2025-03-02,29.6,0.7,17.1,Mahajanga
2025-03-03,30.9,0.0,14.9,Mahajanga
2025-03-04,31.2,0.0,13.7,Mahajanga
2025-03-05,31.8,0.3,13.8,Mahajanga
2025-03-06,34.3,0.0,11.9,Mahajanga
2025-03-07,33.9,12.9,15.7,Mahajanga
2025-03-08,27.0,35.7,30.8,Mahajanga
2025-03-09,29.1,53.7,31.2,Mahajanga
2025-03-10,32.1,8.1,18.3,Mahajanga
2025-03-11,30.2,7.0,9.1,Mahajanga
2025-03-12,31.4,4.5,9.9,Mahajanga
2025-03-13,31.1,3.8,14.9,Mahajanga
2025-03-14,29.7,6.8,21.2,Mahajanga
2025-03-15,29.1,21.0,16.8,Mahajanga
2025-03-16,30.7,1.3,15.2,Mahajanga
2025-03-17,32.1,4.9,12.8,Mahajanga
2025-03-18,33.0,0.0,16.9,Mahajanga
2025-03-19,32.7,0.0,14.6,Mahajanga
2025-03-20,32.9,10.1,18.3,Mahajanga
2025-03-21,31.5,10.6,9.0,Mahajanga
2025-03-22,30.8,10.5,12.4,Mahajanga
2025-03-23,31.1,1.5,12.8,Mahajanga
2025-03-24,31.8,6.9,12.5,Mahajanga
2025-03-25,31.6,11.1,13.9,Mahajanga
2025-03-26,32.2,22.8,15.3,Mahajanga
2025-03-27,32.8,8.1,12.8,Mahajanga
2025-03-28,33.0,3.4,10.8,Mahajanga
2025-03-29,32.9,2.6,12.1,Mahajanga
2025-03-30,32.5,0.0,15.2,Mahajanga
2025-03-31,33.0,13.5,17.1,Mahajanga
2025-04-01,33.1,1.2,14.9,Mahajanga
2025-04-02,32.2,0.3,9.7,Mahajanga
2025-04-03,33.1,3.9,14.9,Mahajanga
2025-04-04,32.3,0.0,13.3,Mahajanga
2025-04-05,32.3,7.5,15.5,Mahajanga
2025-04-06,33.0,6.7,16.6,Mahajanga
2025-04-07,33.1,0.5,13.7,Mahajanga
2025-04-08,33.4,0.0,13.2,Mahajanga
2025-04-09,30.8,2.2,12.3,Mahajanga
2025-04-10,31.3,10.5,17.3,Mahajanga
2025-04-11,30.9,1.6,12.3,Mahajanga
2025-04-12,33.6,0.0,14.0,Mahajanga
2025-04-13,34.5,7.0,18.1,Mahajanga
2025-04-14,34.0,14.1,22.7,Mahajanga
2025-04-15,34.4,0.0,9.4,Mahajanga
2025-04-16,33.9,25.9,13.1,Mahajanga
2025-04-17,33.6,0.4,12.6,Mahajanga
2025-04-18,33.9,5.1,12.8,Mahajanga
2025-04-19,33.0,5.1,18.4,Mahajanga
2025-04-20,32.5,4.0,14.9,Mahajanga
2025-04-21,31.8,0.8,12.8,Mahajanga
2025-04-22,32.2,0.7,13.6,Mahajanga
2025-04-23,33.0,3.1,14.8,Mahajanga
2025-04-24,35.0,1.0,13.3,Mahajanga
2025-04-25,34.8,0.0,13.2,Mahajanga
2025-04-26,34.7,0.0,14.0,Mahajanga
2025-04-27,34.6,0.0,12.4,Mahajanga
2025-04-28,34.6,0.0,12.2,Mahajanga
2025-04-29,34.5,0.0,13.0,Mahajanga
2025-04-30,35.0,0.2,19.7,Mahajanga
2025-05-01,34.8,1.0,13.6,Mahajanga
2025-05-02,35.2,0.0,14.3,Mahajanga
2025-05-03,35.6,0.0,18.3,Mahajanga
2025-05-04,34.2,1.9,13.6,Mahajanga
2025-05-05,34.5,1.2,17.6,Mahajanga
2025-05-06,34.4,0.0,22.4,Mahajanga
2025-05-07,35.3,0.0,25.4,Mahajanga
2025-05-08,35.7,0.1,20.2,Mahajanga
2025-05-09,35.5,11.0,16.3,Mahajanga
2025-05-10,34.8,2.0,22.5,Mahajanga
2025-05-11,34.7,0.3,19.8,Mahajanga
2025-05-12,35.0,0.4,22.5,Mahajanga
2025-05-13,33.5,7.8,14.8,Mahajanga
2025-05-14,33.6,0.0,21.0,Mahajanga
2025-05-15,33.7,0.0,16.5,Mahajanga
2025-05-16,34.5,3.0,20.2,Mahajanga
2025-05-17,34.5,19.1,23.3,Mahajanga
2025-05-18,34.1,0.0,13.4,Mahajanga
2025-05-19,34.4,0.0,13.9,Mahajanga
2025-05-20,35.1,0.0,14.5,Mahajanga
2025-05-21,34.1,0.0,15.3,Mahajanga
2025-05-22,32.8,0.0,16.3,Mahajanga
2025-05-23,35.3,0.0,13.4,Mahajanga
2025-05-24,33.0,0.0,21.5,Mahajanga
2025-05-25,32.9,0.0,21.6,Mahajanga
2025-05-26,33.2,0.0,19.8,Mahajanga
2025-05-27,32.7,0.0,16.7,Mahajanga
2025-05-28,33.6,0.0,14.3,Mahajanga
2025-05-29,33.9,0.0,15.6,Mahajanga
2025-05-30,33.5,0.0,17.8,Mahajanga
2025-05-31,33.1,0.0,14.8,Mahajanga
2025-06-01,30.5,0.0,15.2,Mahajanga
2025-06-02,33.0,0.0,18.2,Mahajanga
2025-06-03,33.2,0.0,14.9,Mahajanga
2025-06-04,34.0,0.0,16.4,Mahajanga
2025-06-05,32.9,0.0,18.6,Mahajanga
2025-06-06,33.4,0.2,19.5,Mahajanga
2025-06-07,33.5,0.5,21.1,Mahajanga
2025-06-08,34.8,0.0,27.1,Mahajanga
2025-06-09,34.0,0.0,22.4,Mahajanga
2025-06-10,32.5,0.0,20.2,Mahajanga
2025-06-11,33.0,0.0,18.8,Mahajanga
2025-06-12,32.6,0.0,18.5,Mahajanga
2025-06-13,33.6,0.0,13.6,Mahajanga
2025-06-14,33.2,0.0,26.6,Mahajanga
2025-06-15,31.3,0.0,26.9,Mahajanga
2025-06-16,31.9,0.0,26.1,Mahajanga
2025-06-17,32.0,0.0,18.1,Mahajanga
2025-06-18,32.0,0.0,16.0,Mahajanga
2025-06-19,31.9,0.0,16.6,Mahajanga
2025-06-20,32.3,0.0,19.6,Mahajanga
2025-06-21,31.2,0.0,17.7,Mahajanga
2025-06-22,32.6,0.0,15.9,Mahajanga
2025-06-23,33.3,0.0,14.8,Mahajanga
2025-06-24,32.7,0.0,16.6,Mahajanga
2025-06-25,32.5,0.0,16.7,Mahajanga
2025-06-26,32.0,0.0,14.9,Mahajanga
2025-06-27,34.0,0.1,16.0,Mahajanga
2025-06-28,33.1,0.8,16.2,Mahajanga
2025-06-29,31.7,0.0,18.8,Mahajanga
2025-06-30,32.3,0.0,15.5,Mahajanga
2025-07-01,32.7,0.0,23.5,Mahajanga
2025-07-02,32.3,0.0,21.4,Mahajanga
2025-07-03,31.2,0.0,23.4,Mahajanga
2025-07-04,22.3,,18.9,Mahajanga
2025-07-05,,,,Mahajanga
